Previous Wall_Arr[0][0] Position ; X = 0 ; Y = 0 ;       NEW ;  Wall_Arr[0][0] Position ; X = -45 ; Y = -1215
Previous Wall_Arr[9][0] Position ; X = 144 ; Y = 0 ;       NEW ;  Wall_Arr[9][0] Position ; X = 765 ; Y = -1215
Previous Wall_Arr[9][1] Position ; X = 144 ; Y = 16 ;       NEW ;  Wall_Arr[9][1] Position ; X = 765 ; Y = -1125
Previous Wall_Arr[9][2] Position ; X = 144 ; Y = 32 ;       NEW ;  Wall_Arr[9][2] Position ; X = 765 ; Y = -1035
Previous Wall_Arr[9][3] Position ; X = 144 ; Y = 48 ;       NEW ;  Wall_Arr[9][3] Position ; X = 765 ; Y = -945
Previous Wall_Arr[9][4] Position ; X = 144 ; Y = 64 ;       NEW ;  Wall_Arr[9][4] Position ; X = 765 ; Y = -855
Previous Wall_Arr[9][5] Position ; X = 144 ; Y = 80 ;       NEW ;  Wall_Arr[9][5] Position ; X = 765 ; Y = -765
Previous Wall_Arr[9][6] Position ; X = 144 ; Y = 96 ;       NEW ;  Wall_Arr[9][6] Position ; X = 765 ; Y = -675
Previous Wall_Arr[9][7] Position ; X = 144 ; Y = 112 ;       NEW ;  Wall_Arr[9][7] Position ; X = 765 ; Y = -585
Previous Wall_Arr[9][8] Position ; X = 144 ; Y = 128 ;       NEW ;  Wall_Arr[9][8] Position ; X = 765 ; Y = -495
Previous Wall_Arr[9][9] Position ; X = 144 ; Y = 144 ;       NEW ;  Wall_Arr[9][9] Position ; X = 765 ; Y = -405
Previous Wall_Arr[9][10] Position ; X = 144 ; Y = 160 ;       NEW ;  Wall_Arr[9][10] Position ; X = 765 ; Y = -315
Previous Wall_Arr[9][11] Position ; X = 144 ; Y = 176 ;       NEW ;  Wall_Arr[9][11] Position ; X = 765 ; Y = -225
Previous Wall_Arr[9][12] Position ; X = 144 ; Y = 192 ;       NEW ;  Wall_Arr[9][12] Position ; X = 765 ; Y = -135
Previous Wall_Arr[9][13] Position ; X = 144 ; Y = 208 ;       NEW ;  Wall_Arr[9][13] Position ; X = 765 ; Y = -45
Previous Wall_Arr[9][14] Position ; X = 144 ; Y = 224 ;       NEW ;  Wall_Arr[9][14] Position ; X = 765 ; Y = 45
Previous Wall_Arr[9][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[9][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[9][21] Position ; X = 144 ; Y = 336 ;       NEW ;  Wall_Arr[9][21] Position ; X = 765 ; Y = 675
Previous Wall_Arr[10][0] Position ; X = 160 ; Y = 0 ;       NEW ;  Wall_Arr[10][0] Position ; X = 855 ; Y = -1215
Previous Wall_Arr[10][1] Position ; X = 160 ; Y = 16 ;       NEW ;  Wall_Arr[10][1] Position ; X = 855 ; Y = -1125
Previous Wall_Arr[10][2] Position ; X = 160 ; Y = 32 ;       NEW ;  Wall_Arr[10][2] Position ; X = 855 ; Y = -1035
Previous Wall_Arr[10][3] Position ; X = 160 ; Y = 48 ;       NEW ;  Wall_Arr[10][3] Position ; X = 855 ; Y = -945
Previous Wall_Arr[10][4] Position ; X = 160 ; Y = 64 ;       NEW ;  Wall_Arr[10][4] Position ; X = 855 ; Y = -855
Previous Wall_Arr[10][5] Position ; X = 160 ; Y = 80 ;       NEW ;  Wall_Arr[10][5] Position ; X = 855 ; Y = -765
Previous Wall_Arr[10][6] Position ; X = 160 ; Y = 96 ;       NEW ;  Wall_Arr[10][6] Position ; X = 855 ; Y = -675
Previous Wall_Arr[10][7] Position ; X = 160 ; Y = 112 ;       NEW ;  Wall_Arr[10][7] Position ; X = 855 ; Y = -585
Previous Wall_Arr[10][8] Position ; X = 160 ; Y = 128 ;       NEW ;  Wall_Arr[10][8] Position ; X = 855 ; Y = -495
Previous Wall_Arr[10][9] Position ; X = 160 ; Y = 144 ;       NEW ;  Wall_Arr[10][9] Position ; X = 855 ; Y = -405
Previous Wall_Arr[10][10] Position ; X = 160 ; Y = 160 ;       NEW ;  Wall_Arr[10][10] Position ; X = 855 ; Y = -315
Previous Wall_Arr[10][11] Position ; X = 160 ; Y = 176 ;       NEW ;  Wall_Arr[10][11] Position ; X = 855 ; Y = -225
Previous Wall_Arr[10][12] Position ; X = 160 ; Y = 192 ;       NEW ;  Wall_Arr[10][12] Position ; X = 855 ; Y = -135
Previous Wall_Arr[10][13] Position ; X = 160 ; Y = 208 ;       NEW ;  Wall_Arr[10][13] Position ; X = 855 ; Y = -45
Previous Wall_Arr[10][14] Position ; X = 160 ; Y = 224 ;       NEW ;  Wall_Arr[10][14] Position ; X = 855 ; Y = 45
Previous Wall_Arr[10][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[10][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[10][21] Position ; X = 160 ; Y = 336 ;       NEW ;  Wall_Arr[10][21] Position ; X = 855 ; Y = 675
Previous Wall_Arr[11][0] Position ; X = 176 ; Y = 0 ;       NEW ;  Wall_Arr[11][0] Position ; X = 945 ; Y = -1215
Previous Wall_Arr[11][1] Position ; X = 176 ; Y = 16 ;       NEW ;  Wall_Arr[11][1] Position ; X = 945 ; Y = -1125
Previous Wall_Arr[11][2] Position ; X = 176 ; Y = 32 ;       NEW ;  Wall_Arr[11][2] Position ; X = 945 ; Y = -1035
Previous Wall_Arr[11][3] Position ; X = 176 ; Y = 48 ;       NEW ;  Wall_Arr[11][3] Position ; X = 945 ; Y = -945
Previous Wall_Arr[11][4] Position ; X = 176 ; Y = 64 ;       NEW ;  Wall_Arr[11][4] Position ; X = 945 ; Y = -855
Previous Wall_Arr[11][5] Position ; X = 176 ; Y = 80 ;       NEW ;  Wall_Arr[11][5] Position ; X = 945 ; Y = -765
Previous Wall_Arr[11][6] Position ; X = 176 ; Y = 96 ;       NEW ;  Wall_Arr[11][6] Position ; X = 945 ; Y = -675
Previous Wall_Arr[11][7] Position ; X = 176 ; Y = 112 ;       NEW ;  Wall_Arr[11][7] Position ; X = 945 ; Y = -585
Previous Wall_Arr[11][8] Position ; X = 176 ; Y = 128 ;       NEW ;  Wall_Arr[11][8] Position ; X = 945 ; Y = -495
Previous Wall_Arr[11][9] Position ; X = 176 ; Y = 144 ;       NEW ;  Wall_Arr[11][9] Position ; X = 945 ; Y = -405
Previous Wall_Arr[11][10] Position ; X = 176 ; Y = 160 ;       NEW ;  Wall_Arr[11][10] Position ; X = 945 ; Y = -315
Previous Wall_Arr[11][11] Position ; X = 176 ; Y = 176 ;       NEW ;  Wall_Arr[11][11] Position ; X = 945 ; Y = -225
Previous Wall_Arr[11][12] Position ; X = 176 ; Y = 192 ;       NEW ;  Wall_Arr[11][12] Position ; X = 945 ; Y = -135
Previous Wall_Arr[11][13] Position ; X = 176 ; Y = 208 ;       NEW ;  Wall_Arr[11][13] Position ; X = 945 ; Y = -45
Previous Wall_Arr[11][14] Position ; X = 176 ; Y = 224 ;       NEW ;  Wall_Arr[11][14] Position ; X = 945 ; Y = 45
Previous Wall_Arr[11][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[11][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[11][21] Position ; X = 176 ; Y = 336 ;       NEW ;  Wall_Arr[11][21] Position ; X = 945 ; Y = 675
Previous Wall_Arr[12][0] Position ; X = 192 ; Y = 0 ;       NEW ;  Wall_Arr[12][0] Position ; X = 1035 ; Y = -1215
Previous Wall_Arr[12][1] Position ; X = 192 ; Y = 16 ;       NEW ;  Wall_Arr[12][1] Position ; X = 1035 ; Y = -1125
Previous Wall_Arr[12][2] Position ; X = 192 ; Y = 32 ;       NEW ;  Wall_Arr[12][2] Position ; X = 1035 ; Y = -1035
Previous Wall_Arr[12][3] Position ; X = 192 ; Y = 48 ;       NEW ;  Wall_Arr[12][3] Position ; X = 1035 ; Y = -945
Previous Wall_Arr[12][4] Position ; X = 192 ; Y = 64 ;       NEW ;  Wall_Arr[12][4] Position ; X = 1035 ; Y = -855
Previous Wall_Arr[12][5] Position ; X = 192 ; Y = 80 ;       NEW ;  Wall_Arr[12][5] Position ; X = 1035 ; Y = -765
Previous Wall_Arr[12][6] Position ; X = 192 ; Y = 96 ;       NEW ;  Wall_Arr[12][6] Position ; X = 1035 ; Y = -675
Previous Wall_Arr[12][7] Position ; X = 192 ; Y = 112 ;       NEW ;  Wall_Arr[12][7] Position ; X = 1035 ; Y = -585
Previous Wall_Arr[12][8] Position ; X = 192 ; Y = 128 ;       NEW ;  Wall_Arr[12][8] Position ; X = 1035 ; Y = -495
Previous Wall_Arr[12][9] Position ; X = 192 ; Y = 144 ;       NEW ;  Wall_Arr[12][9] Position ; X = 1035 ; Y = -405
Previous Wall_Arr[12][10] Position ; X = 192 ; Y = 160 ;       NEW ;  Wall_Arr[12][10] Position ; X = 1035 ; Y = -315
Previous Wall_Arr[12][11] Position ; X = 192 ; Y = 176 ;       NEW ;  Wall_Arr[12][11] Position ; X = 1035 ; Y = -225
Previous Wall_Arr[12][12] Position ; X = 192 ; Y = 192 ;       NEW ;  Wall_Arr[12][12] Position ; X = 1035 ; Y = -135
Previous Wall_Arr[12][13] Position ; X = 192 ; Y = 208 ;       NEW ;  Wall_Arr[12][13] Position ; X = 1035 ; Y = -45
Previous Wall_Arr[12][14] Position ; X = 192 ; Y = 224 ;       NEW ;  Wall_Arr[12][14] Position ; X = 1035 ; Y = 45
Previous Wall_Arr[12][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[12][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[12][21] Position ; X = 192 ; Y = 336 ;       NEW ;  Wall_Arr[12][21] Position ; X = 1035 ; Y = 675
Previous Wall_Arr[13][0] Position ; X = 208 ; Y = 0 ;       NEW ;  Wall_Arr[13][0] Position ; X = 1125 ; Y = -1215
Previous Wall_Arr[13][1] Position ; X = 208 ; Y = 16 ;       NEW ;  Wall_Arr[13][1] Position ; X = 1125 ; Y = -1125
Previous Wall_Arr[13][2] Position ; X = 208 ; Y = 32 ;       NEW ;  Wall_Arr[13][2] Position ; X = 1125 ; Y = -1035
Previous Wall_Arr[13][3] Position ; X = 208 ; Y = 48 ;       NEW ;  Wall_Arr[13][3] Position ; X = 1125 ; Y = -945
Previous Wall_Arr[13][4] Position ; X = 208 ; Y = 64 ;       NEW ;  Wall_Arr[13][4] Position ; X = 1125 ; Y = -855
Previous Wall_Arr[13][5] Position ; X = 208 ; Y = 80 ;       NEW ;  Wall_Arr[13][5] Position ; X = 1125 ; Y = -765
Previous Wall_Arr[13][6] Position ; X = 208 ; Y = 96 ;       NEW ;  Wall_Arr[13][6] Position ; X = 1125 ; Y = -675
Previous Wall_Arr[13][7] Position ; X = 208 ; Y = 112 ;       NEW ;  Wall_Arr[13][7] Position ; X = 1125 ; Y = -585
Previous Wall_Arr[13][8] Position ; X = 208 ; Y = 128 ;       NEW ;  Wall_Arr[13][8] Position ; X = 1125 ; Y = -495
Previous Wall_Arr[13][9] Position ; X = 208 ; Y = 144 ;       NEW ;  Wall_Arr[13][9] Position ; X = 1125 ; Y = -405
Previous Wall_Arr[13][10] Position ; X = 208 ; Y = 160 ;       NEW ;  Wall_Arr[13][10] Position ; X = 1125 ; Y = -315
Previous Wall_Arr[13][11] Position ; X = 208 ; Y = 176 ;       NEW ;  Wall_Arr[13][11] Position ; X = 1125 ; Y = -225
Previous Wall_Arr[13][12] Position ; X = 208 ; Y = 192 ;       NEW ;  Wall_Arr[13][12] Position ; X = 1125 ; Y = -135
Previous Wall_Arr[13][13] Position ; X = 208 ; Y = 208 ;       NEW ;  Wall_Arr[13][13] Position ; X = 1125 ; Y = -45
Previous Wall_Arr[13][14] Position ; X = 208 ; Y = 224 ;       NEW ;  Wall_Arr[13][14] Position ; X = 1125 ; Y = 45
Previous Wall_Arr[13][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[13][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[13][21] Position ; X = 208 ; Y = 336 ;       NEW ;  Wall_Arr[13][21] Position ; X = 1125 ; Y = 675
Previous Wall_Arr[14][0] Position ; X = 224 ; Y = 0 ;       NEW ;  Wall_Arr[14][0] Position ; X = 1215 ; Y = -1215
Previous Wall_Arr[14][1] Position ; X = 224 ; Y = 16 ;       NEW ;  Wall_Arr[14][1] Position ; X = 1215 ; Y = -1125
Previous Wall_Arr[14][2] Position ; X = 224 ; Y = 32 ;       NEW ;  Wall_Arr[14][2] Position ; X = 1215 ; Y = -1035
Previous Wall_Arr[14][3] Position ; X = 224 ; Y = 48 ;       NEW ;  Wall_Arr[14][3] Position ; X = 1215 ; Y = -945
Previous Wall_Arr[14][4] Position ; X = 224 ; Y = 64 ;       NEW ;  Wall_Arr[14][4] Position ; X = 1215 ; Y = -855
Previous Wall_Arr[14][5] Position ; X = 224 ; Y = 80 ;       NEW ;  Wall_Arr[14][5] Position ; X = 1215 ; Y = -765
Previous Wall_Arr[14][6] Position ; X = 224 ; Y = 96 ;       NEW ;  Wall_Arr[14][6] Position ; X = 1215 ; Y = -675
Previous Wall_Arr[14][7] Position ; X = 224 ; Y = 112 ;       NEW ;  Wall_Arr[14][7] Position ; X = 1215 ; Y = -585
Previous Wall_Arr[14][8] Position ; X = 224 ; Y = 128 ;       NEW ;  Wall_Arr[14][8] Position ; X = 1215 ; Y = -495
Previous Wall_Arr[14][9] Position ; X = 224 ; Y = 144 ;       NEW ;  Wall_Arr[14][9] Position ; X = 1215 ; Y = -405
Previous Wall_Arr[14][10] Position ; X = 224 ; Y = 160 ;       NEW ;  Wall_Arr[14][10] Position ; X = 1215 ; Y = -315
Previous Wall_Arr[14][11] Position ; X = 224 ; Y = 176 ;       NEW ;  Wall_Arr[14][11] Position ; X = 1215 ; Y = -225
Previous Wall_Arr[14][12] Position ; X = 224 ; Y = 192 ;       NEW ;  Wall_Arr[14][12] Position ; X = 1215 ; Y = -135
Previous Wall_Arr[14][13] Position ; X = 224 ; Y = 208 ;       NEW ;  Wall_Arr[14][13] Position ; X = 1215 ; Y = -45
Previous Wall_Arr[14][14] Position ; X = 224 ; Y = 224 ;       NEW ;  Wall_Arr[14][14] Position ; X = 1215 ; Y = 45
Previous Wall_Arr[14][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[14][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[14][21] Position ; X = 224 ; Y = 336 ;       NEW ;  Wall_Arr[14][21] Position ; X = 1215 ; Y = 675
Previous Wall_Arr[15][0] Position ; X = 240 ; Y = 0 ;       NEW ;  Wall_Arr[15][0] Position ; X = 1305 ; Y = -1215
Previous Wall_Arr[15][1] Position ; X = 240 ; Y = 16 ;       NEW ;  Wall_Arr[15][1] Position ; X = 1305 ; Y = -1125
Previous Wall_Arr[15][2] Position ; X = 240 ; Y = 32 ;       NEW ;  Wall_Arr[15][2] Position ; X = 1305 ; Y = -1035
Previous Wall_Arr[15][3] Position ; X = 240 ; Y = 48 ;       NEW ;  Wall_Arr[15][3] Position ; X = 1305 ; Y = -945
Previous Wall_Arr[15][4] Position ; X = 240 ; Y = 64 ;       NEW ;  Wall_Arr[15][4] Position ; X = 1305 ; Y = -855
Previous Wall_Arr[15][5] Position ; X = 240 ; Y = 80 ;       NEW ;  Wall_Arr[15][5] Position ; X = 1305 ; Y = -765
Previous Wall_Arr[15][6] Position ; X = 240 ; Y = 96 ;       NEW ;  Wall_Arr[15][6] Position ; X = 1305 ; Y = -675
Previous Wall_Arr[15][7] Position ; X = 240 ; Y = 112 ;       NEW ;  Wall_Arr[15][7] Position ; X = 1305 ; Y = -585
Previous Wall_Arr[15][8] Position ; X = 240 ; Y = 128 ;       NEW ;  Wall_Arr[15][8] Position ; X = 1305 ; Y = -495
Previous Wall_Arr[15][9] Position ; X = 240 ; Y = 144 ;       NEW ;  Wall_Arr[15][9] Position ; X = 1305 ; Y = -405
Previous Wall_Arr[15][10] Position ; X = 240 ; Y = 160 ;       NEW ;  Wall_Arr[15][10] Position ; X = 1305 ; Y = -315
Previous Wall_Arr[15][11] Position ; X = 240 ; Y = 176 ;       NEW ;  Wall_Arr[15][11] Position ; X = 1305 ; Y = -225
Previous Wall_Arr[15][12] Position ; X = 240 ; Y = 192 ;       NEW ;  Wall_Arr[15][12] Position ; X = 1305 ; Y = -135
Previous Wall_Arr[15][13] Position ; X = 240 ; Y = 208 ;       NEW ;  Wall_Arr[15][13] Position ; X = 1305 ; Y = -45
Previous Wall_Arr[15][14] Position ; X = 240 ; Y = 224 ;       NEW ;  Wall_Arr[15][14] Position ; X = 1305 ; Y = 45
Previous Wall_Arr[15][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[15][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[15][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[15][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[15][17] Position ; X = 240 ; Y = 272 ;       NEW ;  Wall_Arr[15][17] Position ; X = 1305 ; Y = 315
Previous Wall_Arr[15][18] Position ; X = 240 ; Y = 288 ;       NEW ;  Wall_Arr[15][18] Position ; X = 1305 ; Y = 405
Previous Wall_Arr[15][19] Position ; X = 240 ; Y = 304 ;       NEW ;  Wall_Arr[15][19] Position ; X = 1305 ; Y = 495
Previous Wall_Arr[15][20] Position ; X = 240 ; Y = 320 ;       NEW ;  Wall_Arr[15][20] Position ; X = 1305 ; Y = 585
Previous Wall_Arr[15][21] Position ; X = 240 ; Y = 336 ;       NEW ;  Wall_Arr[15][21] Position ; X = 1305 ; Y = 675
Previous Wall_Arr[16][0] Position ; X = 256 ; Y = 0 ;       NEW ;  Wall_Arr[16][0] Position ; X = 1395 ; Y = -1215
Previous Wall_Arr[16][1] Position ; X = 256 ; Y = 16 ;       NEW ;  Wall_Arr[16][1] Position ; X = 1395 ; Y = -1125
Previous Wall_Arr[16][2] Position ; X = 256 ; Y = 32 ;       NEW ;  Wall_Arr[16][2] Position ; X = 1395 ; Y = -1035
Previous Wall_Arr[16][3] Position ; X = 256 ; Y = 48 ;       NEW ;  Wall_Arr[16][3] Position ; X = 1395 ; Y = -945
Previous Wall_Arr[16][4] Position ; X = 256 ; Y = 64 ;       NEW ;  Wall_Arr[16][4] Position ; X = 1395 ; Y = -855
Previous Wall_Arr[16][5] Position ; X = 256 ; Y = 80 ;       NEW ;  Wall_Arr[16][5] Position ; X = 1395 ; Y = -765
Previous Wall_Arr[16][6] Position ; X = 256 ; Y = 96 ;       NEW ;  Wall_Arr[16][6] Position ; X = 1395 ; Y = -675
Previous Wall_Arr[16][7] Position ; X = 256 ; Y = 112 ;       NEW ;  Wall_Arr[16][7] Position ; X = 1395 ; Y = -585
Previous Wall_Arr[16][8] Position ; X = 256 ; Y = 128 ;       NEW ;  Wall_Arr[16][8] Position ; X = 1395 ; Y = -495
Previous Wall_Arr[16][9] Position ; X = 256 ; Y = 144 ;       NEW ;  Wall_Arr[16][9] Position ; X = 1395 ; Y = -405
Previous Wall_Arr[16][10] Position ; X = 256 ; Y = 160 ;       NEW ;  Wall_Arr[16][10] Position ; X = 1395 ; Y = -315
Previous Wall_Arr[16][11] Position ; X = 256 ; Y = 176 ;       NEW ;  Wall_Arr[16][11] Position ; X = 1395 ; Y = -225
Previous Wall_Arr[16][12] Position ; X = 256 ; Y = 192 ;       NEW ;  Wall_Arr[16][12] Position ; X = 1395 ; Y = -135
Previous Wall_Arr[16][13] Position ; X = 256 ; Y = 208 ;       NEW ;  Wall_Arr[16][13] Position ; X = 1395 ; Y = -45
Previous Wall_Arr[16][14] Position ; X = 256 ; Y = 224 ;       NEW ;  Wall_Arr[16][14] Position ; X = 1395 ; Y = 45
Previous Wall_Arr[16][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[16][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[16][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[16][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[16][17] Position ; X = 256 ; Y = 272 ;       NEW ;  Wall_Arr[16][17] Position ; X = 1395 ; Y = 315
Previous Wall_Arr[16][18] Position ; X = 256 ; Y = 288 ;       NEW ;  Wall_Arr[16][18] Position ; X = 1395 ; Y = 405
Previous Wall_Arr[16][19] Position ; X = 256 ; Y = 304 ;       NEW ;  Wall_Arr[16][19] Position ; X = 1395 ; Y = 495
Previous Wall_Arr[16][20] Position ; X = 256 ; Y = 320 ;       NEW ;  Wall_Arr[16][20] Position ; X = 1395 ; Y = 585
Previous Wall_Arr[16][21] Position ; X = 256 ; Y = 336 ;       NEW ;  Wall_Arr[16][21] Position ; X = 1395 ; Y = 675
Previous Wall_Arr[17][0] Position ; X = 272 ; Y = 0 ;       NEW ;  Wall_Arr[17][0] Position ; X = 1485 ; Y = -1215
Previous Wall_Arr[17][1] Position ; X = 272 ; Y = 16 ;       NEW ;  Wall_Arr[17][1] Position ; X = 1485 ; Y = -1125
Previous Wall_Arr[17][2] Position ; X = 272 ; Y = 32 ;       NEW ;  Wall_Arr[17][2] Position ; X = 1485 ; Y = -1035
Previous Wall_Arr[17][3] Position ; X = 272 ; Y = 48 ;       NEW ;  Wall_Arr[17][3] Position ; X = 1485 ; Y = -945
Previous Wall_Arr[17][4] Position ; X = 272 ; Y = 64 ;       NEW ;  Wall_Arr[17][4] Position ; X = 1485 ; Y = -855
Previous Wall_Arr[17][5] Position ; X = 272 ; Y = 80 ;       NEW ;  Wall_Arr[17][5] Position ; X = 1485 ; Y = -765
Previous Wall_Arr[17][6] Position ; X = 272 ; Y = 96 ;       NEW ;  Wall_Arr[17][6] Position ; X = 1485 ; Y = -675
Previous Wall_Arr[17][7] Position ; X = 272 ; Y = 112 ;       NEW ;  Wall_Arr[17][7] Position ; X = 1485 ; Y = -585
Previous Wall_Arr[17][8] Position ; X = 272 ; Y = 128 ;       NEW ;  Wall_Arr[17][8] Position ; X = 1485 ; Y = -495
Previous Wall_Arr[17][9] Position ; X = 272 ; Y = 144 ;       NEW ;  Wall_Arr[17][9] Position ; X = 1485 ; Y = -405
Previous Wall_Arr[17][10] Position ; X = 272 ; Y = 160 ;       NEW ;  Wall_Arr[17][10] Position ; X = 1485 ; Y = -315
Previous Wall_Arr[17][11] Position ; X = 272 ; Y = 176 ;       NEW ;  Wall_Arr[17][11] Position ; X = 1485 ; Y = -225
Previous Wall_Arr[17][12] Position ; X = 272 ; Y = 192 ;       NEW ;  Wall_Arr[17][12] Position ; X = 1485 ; Y = -135
Previous Wall_Arr[17][13] Position ; X = 272 ; Y = 208 ;       NEW ;  Wall_Arr[17][13] Position ; X = 1485 ; Y = -45
Previous Wall_Arr[17][14] Position ; X = 272 ; Y = 224 ;       NEW ;  Wall_Arr[17][14] Position ; X = 1485 ; Y = 45
Previous Wall_Arr[17][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[17][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[17][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[17][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[17][17] Position ; X = 272 ; Y = 272 ;       NEW ;  Wall_Arr[17][17] Position ; X = 1485 ; Y = 315
Previous Wall_Arr[17][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[17][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[17][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[17][19] Position ; X = -10000 ; Y = 0
